conversation_id,customer_message,intent
CONV-00273,Has the courier scanned ORD-104917 yet? I haven't changed anything on my account. Can you check?,delivery_tracking
CONV-00274,I’m contacting support because Can you see what stage ORD-100012 is at right now? Can you check?,order_status
CONV-00275,I’m contacting support because I'd like to withdraw this purchase if it hasn't shipped. I haven't changed anything on my account. Can you check?,order_cancellation
CONV-00276,I’m contacting support because Where can I request a password reset? This is my first time dealing with this issue. Can you check?,password_reset
CONV-00277,"I wanted to check whether I have tried several times, but the transaction won't go through. This is my first time dealing with this issue. Can you check?",payment_failure
CONV-00278,"Hi, My multi-item order is incomplete. I’m trying to sort this out before the end of the day. I’d like to resolve this today.",missing_item
CONV-00279,"Hello, I entered the wrong delivery address. Can it be corrected? I haven't changed anything on my account. Can you check?",address_change
CONV-00280,Please advise: I can't finish the purchase because the payment isn't accepted. I’m trying to sort this out before the end of the day. I’d like to resolve this today.,payment_failure
CONV-00281,Quick question: Can you tell me more about this product's features? I noticed this while reviewing my recent activity. Thanks.,product_information
CONV-00282,Quick question: Can you tell me more about this product's features? I placed the order earlier today. I'd appreciate your help.,product_information
CONV-00283,Could you help me? What is the estimated delivery date for my package? I’m trying to sort this out before the end of the day. I'd appreciate your help.,delivery_estimate
CONV-00284,Please advise: I'm still waiting for the money from my return. Can you check? I placed the order earlier today. Any guidance would be helpful.,refund_status
CONV-00285,I wanted to check whether I think I was charged more than once for a single checkout. This is my first time dealing with this issue.,duplicate_charge
CONV-00286,Quick question: Please stop my recurring membership. I noticed this while reviewing my recent activity. Any guidance would be helpful.,subscription_cancel
CONV-00287,I need some help. Has the refund for ORD-101210 been issued yet? This is my first time dealing with this issue. Please let me know.,refund_status
CONV-00288,Please advise: I received a security alert for an unfamiliar sign-in. I placed the order earlier today. I'd appreciate your help.,account_security
CONV-00289,Just checking — Can you help me cancel my recent order? I noticed this while reviewing my recent activity. I’d like to resolve this today.,order_cancellation
CONV-00290,"Hi, Roughly how long will delivery take? I noticed this while reviewing my recent activity. Any guidance would be helpful.",delivery_estimate
CONV-00291,I need some help. The delivery date for ORD-100491 has passed and I'm still waiting.,delivery_delay
CONV-00292,Please advise: I'm locked out of my account and need access. I noticed this while reviewing my recent activity. I’d like to resolve this today.,account_access
CONV-00293,I’m contacting support because Something different was packed instead of what I purchased. I haven't changed anything on my account. Please let me know.,wrong_item
CONV-00294,Quick question: The item arrived damaged. What should I do? I’m trying to sort this out before the end of the day. Any guidance would be helpful.,damaged_item
CONV-00295,I need some help. I can't recall my password and need to change it. I haven't changed anything on my account. Can you check?,password_reset
CONV-00296,Quick question: Can you give me an ETA for this shipment? I placed the order earlier today. Any guidance would be helpful.,delivery_estimate
CONV-00297,"Hi, Something different was packed instead of what I purchased. I’m trying to sort this out before the end of the day. Any guidance would be helpful.",wrong_item
CONV-00298,Quick question: The item arrived damaged. What should I do? I’m trying to sort this out before the end of the day. I’d like to resolve this today.,damaged_item
CONV-00299,Just checking — The discount isn't being applied even though I entered the code. I noticed this while reviewing my recent activity. I'd appreciate your help.,promo_code
CONV-00300,I need some help. Has the refund for ORD-101170 been issued yet? I haven't changed anything on my account. Please let me know.,refund_status
CONV-00301,I’m contacting support because Can you see what stage ORD-100132 is at right now? Can you check?,order_status
CONV-00302,I need some help. The delivery date for ORD-100471 has passed and I'm still waiting. I haven't changed anything on my account. Can you check?,delivery_delay
CONV-00303,Please advise: I forgot my password. How can I reset it? I noticed this while reviewing my recent activity. I'd appreciate your help.,password_reset
