conversation_id,customer_message,intent
CONV-04020,"Hi, Where should I enter my promo code? I’m trying to sort this out before the end of the day. I'd appreciate your help.",promo_code
CONV-01704,"Hello, Would you mind checking the latest status of ORD-100124? I haven't changed anything on my account. Can you check?",order_status
CONV-00250,Quick question: Can you tell me more about this product's features? I placed the order earlier today. I'd appreciate your help.,product_information
CONV-02321,Please advise: Can you cancel ORD-101900 for me? I placed the order earlier today. Thanks.,order_cancellation
CONV-00535,"Hi, How do I change the address attached to my order? I’m trying to sort this out before the end of the day. Any guidance would be helpful.",address_change
CONV-04566,What is the estimated delivery date for my package? Thank you.,delivery_estimate
CONV-04382,Just checking — Can you help me cancel my recent order? I placed the order earlier today. Any guidance would be helpful.,order_cancellation
CONV-01323,Please advise: Would you mind checking the latest status of ORD-100229? I’m trying to sort this out before the end of the day. I'd appreciate your help.,order_status
CONV-00846,I’m contacting support because I need the specifications before I decide whether to buy it. Can you check?,product_information
CONV-03566,"Quick question: The item was returned, but I haven't received the refund. I noticed this while reviewing my recent activity. Thanks.",refund_status
CONV-00393,Can you send me through the password recovery process? This is my first time dealing with this issue.,password_reset
CONV-01781,I wanted to check whether I need to create a new password because I can't remember mine. I haven't changed anything on my account. Please let me know.,password_reset
CONV-01472,"Hello, Does this product come with the accessories shown? This is my first time dealing with this issue.",product_information
CONV-02590,"Hello, My discount code isn't working. Can you check?",promo_code
CONV-02681,"Hi, How can I prevent the plan from renewing? I placed the order earlier today. Any guidance would be helpful.",subscription_cancel
CONV-01844,Just checking — I don't want the subscription to continue after this billing period. I noticed this while reviewing my recent activity. I'd appreciate your help.,subscription_cancel
CONV-00847,"Hello, The product has a crack that wasn't shown in the listing. I haven't changed anything on my account. Please let me know.",damaged_item
CONV-02262,"Could you help me? My delivery arrived, but the item inside is damaged. I’m trying to sort this out before the end of the day. I'd appreciate your help.",damaged_item
CONV-02909,I’m checking on ORD-100140. Could you tell me its current status? This is my first time dealing with this issue. Can you check?,order_status
CONV-02901,Quick question: Please stop my recurring membership. I placed the order earlier today. Thanks.,subscription_cancel
CONV-02726,I wanted to check whether The item arrived damaged. What should I do? This is my first time dealing with this issue. Thank you.,damaged_item
CONV-03306,Has the courier scanned ORD-104897 yet? This is my first time dealing with this issue.,delivery_tracking
CONV-03042,I wanted to check whether The promised delivery window is over for ORD-100489. I haven't changed anything on my account. Please let me know.,delivery_delay
CONV-04402,I wanted to check whether The item arrived damaged. What should I do? I haven't changed anything on my account.,damaged_item
CONV-04766,"Hi, Where can I request a password reset? I noticed this while reviewing my recent activity. Any guidance would be helpful.",password_reset
CONV-03405,I wanted to check whether The delivered item doesn't match my order. I haven't changed anything on my account. Please let me know.,wrong_item
CONV-03506,Please advise: My discount code isn't working. I’m trying to sort this out before the end of the day. Thanks.,promo_code
CONV-02134,I wanted to check whether I want to return ORD-100985. How do I start? I haven't changed anything on my account.,order_cancellation
CONV-02513,Could you help me? The same purchase appears twice on my card statement. I placed the order earlier today. Any guidance would be helpful.,duplicate_charge
CONV-03985,"My delivery arrived, but the item inside is damaged. Please let me know.",damaged_item
CONV-04270,"Hi, Where should I enter my promo code? I placed the order earlier today. Any guidance would be helpful.",promo_code
CONV-02570,"Hello, Would you mind checking the latest status of ORD-100104? This is my first time dealing with this issue.",order_status
CONV-02654,Could you help me? What is the estimated delivery date for my package? I’m trying to sort this out before the end of the day. Any guidance would be helpful.,delivery_estimate
CONV-00600,Could you help me? I no longer want this order. Is cancellation still possible? I placed the order earlier today. Thanks.,order_cancellation
CONV-04835,Please advise: I don't recognize the amount billed for my membership. I noticed this while reviewing my recent activity. I’d like to resolve this today.,subscription_billing
CONV-01223,Could you help me? Please update the destination before the order ships. I noticed this while reviewing my recent activity. I’d like to resolve this today.,address_change
CONV-00786,"Hello, I'm locked out of my account and need access. I haven't changed anything on my account. Can you check?",account_access
